,id,name,album,artist,release_date,popularity,length,danceability,acousticness,energy,instrumentalness,liveness,valence,loudness,speechiness,tempo,key,time_signature
107,7aGyRfJWtLqgJaZoG9lJhE,Mad at Disney,Mad at Disney,salem ilese,2020-07-24,2,136838,0.738,0.424,0.621,7.39e-06,0.692,0.715,-7.313,0.0486,113.968,0,4
108,4ZtFanR9U6ndgddUvNcjcG,good 4 u,SOUR,Olivia Rodrigo,2021-05-21,82,178146,0.563,0.335,0.664,0.0,0.0849,0.688,-5.044,0.154,166.928,9,4
109,6WrI0LAC5M1Rw2MnX2ZvEg,Don't Start Now,Don't Start Now,Dua Lipa,2019-10-31,71,183290,0.794,0.0125,0.793,0.0,0.0952,0.677,-4.521,0.0842,123.941,11,4
110,0AUvWawuP0ibk4SQ3sIZjk,Daisy,Daisy,Ashnikko,2020-07-09,61,146523,0.834,0.235,0.663,0.0,0.372,0.774,-6.143,0.133,121.876,8,4
111,4fkM7M4Uo5AUASnnsRC7EZ,Not Your Barbie Girl,Not Your Barbie Girl,Ava Max,2018-08-13,63,186520,0.745,0.103,0.642,0.0,0.0335,0.35,-4.138,0.0506,120.063,6,4
112,534P1wgOzlgSogu8At0B6b,I've Had Enough,I've Had Enough,Melina KB,2021-03-12,58,210828,0.742,0.26,0.607,0.0,0.0884,0.667,-5.744,0.0686,170.055,10,3
113,3HWzoMvoF3TQfYg4UPszDq,Truth Hurts,Cuz I Love You (Super Deluxe),Lizzo,2019-04-19,68,173325,0.715,0.11,0.624,0.0,0.123,0.412,-3.046,0.114,158.087,4,4
114,0yvPEnB032fojLfVluFjUv,Sorry Not Sorry,Tell Me You Love Me,Demi Lovato,2017-09-29,70,203760,0.705,0.0242,0.643,0.0,0.262,0.884,-6.929,0.232,143.944,11,4
115,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,Taylor Swift,2015-05-17,64,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4
116,23T0OX7QOiIUFShSzbJ5Uo,I Hope,Goldmine,Gabby Barrett,2020-06-19,68,210772,0.466,0.0951,0.536,0.0,0.114,0.377,-6.227,0.0429,75.998,6,4
117,45bE4HXI0AwGZXfZtMp8JR,you broke me first,you broke me first,Tate McRae,2020-04-17,18,169265,0.667,0.785,0.373,0.0,0.0906,0.0823,-9.389,0.05,124.148,4,4
118,3OHfY25tqY28d16oZczHc8,Kill Bill,SOS,SZA,2022-12-09,77,153946,0.644,0.0543,0.728,0.169,0.161,0.43,-5.75,0.0351,88.993,8,4
119,5Z2MiIZ5I3jJvvmeWMLbOQ,Escapism.,Escapism. / The Thrill Is Gone.,RAYE,2022-10-12,24,272373,0.538,0.138,0.742,4.67e-05,0.0934,0.25,-5.355,0.114,96.107,2,4
120,2vwlzO0Qp8kfEtzTsCXfyE,Wrecking Ball,Bangerz (Deluxe Version),Miley Cyrus,2013-10-04,78,221360,0.53,0.407,0.422,0.0,0.107,0.349,-6.262,0.0342,119.964,5,4
121,1r9xUipOqoNwggBpENDsvJ,Enemy (with JID) - from the series Arcane League of Legends,Enemy (with JID) [from the series Arcane League of Legends],Imagine Dragons,2021-10-28,73,173381,0.728,0.237,0.783,0.0,0.434,0.555,-4.424,0.266,77.011,11,4
122,6wNeKPXF0RDKyvfKfri5hf,Dollhouse,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,231853,0.725,0.22,0.708,0.0,0.777,0.555,-5.331,0.0756,130.029,5,4
123,0lUSd7TCG8srh6HpIAEIWL,Power,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,247840,0.566,0.0372,0.855,0.000157,0.181,0.517,-4.016,0.211,172.966,7,4
124,59tskctgqUmjCWAwhzYAFm,Looking at Me,Singular Act II,Sabrina Carpenter,2019-07-19,77,181120,0.681,0.00398,0.798,5.11e-06,0.0542,0.516,-4.367,0.0375,105.99,2,4
125,5lAnYvAIkSDNXqfo7DyFUm,Ain't Shit,Planet Her,Doja Cat,2021-06-25,73,174253,0.855,0.506,0.488,0.0,0.347,0.619,-4.601,0.208,124.097,3,4
126,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4
127,360Wr96ywrCQq4kTAJ8Pq6,Pacify Her,Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,74,220013,0.576,0.0467,0.593,0.000767,0.237,0.373,-6.024,0.0306,157.993,9,4
128,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,P!nk,2017-10-13,73,269600,0.491,0.0281,0.588,2.01e-06,0.0906,0.193,-6.177,0.0506,113.608,1,4
129,198ZUXC5jCr5DiQNlKBiNV,Get Down,Six: The Musical (Studio Cast Recording),SIX,2018-08-31,57,253993,0.898,0.00986,0.406,0.0,0.0509,0.39,-9.905,0.102,102.985,4,4
130,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,In the Name of Love,Martin Garrix,2016-07-29,78,195706,0.501,0.109,0.519,0.0,0.454,0.168,-5.88,0.0409,133.99,4,4
131,4svaKoxMMP7ImmKrD5hfQu,Victoria's Secret,Victoria’s Secret,Jax,2022-06-30,61,175934,0.586,0.00655,0.556,0.0,0.0836,0.517,-7.639,0.0592,167.018,6,4
132,3Jb00jDoYOA7xHq4L2mWpZ,AVA (Sped Up),AVA (Sped Up),Natalie Jane,2022-12-02,40,137594,0.675,0.147,0.477,4.76e-05,0.0864,0.334,-5.684,0.0377,100.748,11,4
133,78qd8dvwea0Gosb6Fe6j3k,Boss Bitch,Boss Bitch,Doja Cat,2020-01-23,74,134239,0.707,0.127,0.955,0.0,0.202,0.575,-4.593,0.222,125.989,10,4
134,1V6gIisPpYqgFeWbMLI0bA,Heart Attack,Demi,Demi Lovato,2013-01-01,78,210840,0.504,0.0738,0.785,0.0,0.239,0.502,-4.802,0.104,173.968,8,4
135,1ue7zm5TVVvmoQV8lK6K2H,Pretty Girl,Pretty Girl,Maggie Lindemann,2016-09-30,58,219428,0.456,0.298,0.764,0.0,0.229,0.383,-3.584,0.148,124.971,10,5
136,4uqh9bualXNHXXwO2wPorc,Daisies,Daisies,Katy Perry,2020-05-15,53,173123,0.639,0.0837,0.546,0.0,0.122,0.149,-5.382,0.0407,122.179,1,4
137,2YyLNljkMy2viVcXoFGTDY,Tears of Gold,Tears of Gold,Faouzia,2019-11-20,64,176117,0.587,0.128,0.664,0.0,0.323,0.617,-5.698,0.0523,149.957,5,4
138,27rdGxbavYJeBphck5MZAF,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,2018-11-30,69,217466,0.601,0.00987,0.794,1.36e-06,0.388,0.244,-5.844,0.0671,114.066,7,4
139,5r0cOO77xkM5jjHk67Z2Lt,"Baby, I'm Jealous (feat. Doja Cat)",Better Mistakes,Bebe Rexha,2021-05-07,58,175873,0.737,0.0398,0.867,0.0,0.32,0.506,-2.259,0.0458,98.05,11,4
140,6HU7h9RYOaPRFeh0R3UeAr,deja vu,SOUR,Olivia Rodrigo,2021-05-21,83,215506,0.442,0.584,0.612,5.7e-06,0.37,0.178,-7.222,0.112,180.917,2,4
141,5ajjAnNRh8bxFvaVHzpPjh,Reckless,Reckless,Madison Beer,2021-06-04,71,203384,0.386,0.807,0.426,0.0,0.14,0.261,-6.642,0.0363,180.104,3,3
142,12cZWGf5ZgLcKubEW9mx5q,HOPE,HOPE,NF,2023-02-16,66,264473,0.546,0.396,0.787,0.0,0.0619,0.497,-4.023,0.212,100.559,0,3
143,6IbnUaczZBT34DhaD6S18F,Bubblegum Bitch,Electra Heart (Deluxe),MARINA,2012-04-27,74,154666,0.495,0.000219,0.856,0.0,0.103,0.609,-5.123,0.0311,158.024,0,4
144,59CfNbkERJ3NoTXDvoURjj,Boyfriend,Boyfriend,Dove Cameron,2022-02-11,71,153000,0.345,0.232,0.612,0.0,0.194,0.232,-6.543,0.0608,179.773,7,3
145,5NEbSFTrxg63xy3j7jiQAe,I'm an Albatraoz,I'm an Albatraoz,CDM Project,2019-01-16,22,166000,0.745,0.0895,0.739,0.0037,0.0844,0.612,-9.095,0.0572,128.011,0,4
146,4eWQlBRaTjPPUlzacqEeoQ,Never Be the Same,Camila,Camila Cabello,2018-01-12,75,226973,0.637,0.181,0.713,0.000637,0.137,0.243,-4.333,0.0747,129.923,0,4
147,7k4t7uLgtOxPwTpFmtJNTY,Tusa,Tusa,KAROL G,2019-11-07,72,200960,0.803,0.295,0.715,0.000134,0.0574,0.574,-3.28,0.298,101.085,2,4
148,5OLcsBO28uWHMzS0EEeZNp,Little Girl Gone,Little Girl Gone,CHINCHILLA,2023-04-21,3,188596,0.706,0.177,0.675,0.0,0.0852,0.516,-6.351,0.237,159.961,1,4
149,4OafepJy2teCjYJbvFE60J,breathin,Sweetener,Ariana Grande,2018-08-17,68,198160,0.568,0.0211,0.656,1.37e-05,0.213,0.364,-5.413,0.0433,100.049,8,4
150,4atLCK41iF1xFDydQ6WliG,PS5,PS5 (Super Pack),salem ilese,2022-07-06,0,152214,0.602,0.0131,0.642,5.33e-06,0.0668,0.54,-5.404,0.211,175.978,2,4
151,7y9iMe8SOB6z3NoHE2OfXl,Bad At Love,hopeless fountain kingdom (Deluxe),Halsey,2017-06-02,23,181279,0.675,0.0604,0.751,0.0,0.0893,0.612,-3.539,0.0296,118.384,0,4
152,6ZtiywT2Qm50a1uR0jlY35,"Sit Still, Look Pretty","Sit Still, Look Pretty",Daya,2016-10-07,33,207761,0.846,0.286,0.734,8.27e-05,0.425,0.717,-3.601,0.108,90.98,2,4
153,7vu0JkJh0ldukEYbTVcqd0,Issues,Nervous System,Julia Michaels,2017-07-28,72,176320,0.728,0.401,0.415,0.0,0.0616,0.455,-6.852,0.0639,114.145,8,4
154,7w3rcy1CrATkUgCoItTbId,Love Lies,"Love, Simon (Original Motion Picture Soundtrack)",Various Artists,2018-03-16,43,201253,0.702,0.108,0.573,0.0,0.114,0.394,-7.748,0.049,143.916,6,4
155,72jCZdH0Lhg93z6Z4hBjgj,I Knew You Were Trouble.,Red,Taylor Swift,2012-10-22,59,217973,0.622,0.00454,0.469,2.25e-06,0.0398,0.679,-6.798,0.0363,77.019,3,4
156,3yOlyBJuViE2YSGn3nVE1K,My Oh My (feat. DaBaby),Romance,Camila Cabello,2019-12-06,72,170746,0.724,0.018,0.491,1.29e-05,0.0887,0.383,-6.024,0.0296,105.046,8,4
157,3nqQXoyQOWXiESFLlDF1hG,Unholy (feat. Kim Petras),Unholy (feat. Kim Petras),Sam Smith,2022-09-22,77,156943,0.719,0.0138,0.454,4.83e-06,0.318,0.224,-7.384,0.0707,131.007,2,4
158,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4
159,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi,Demi Lovato,2013-01-01,68,201600,0.706,0.123,0.728,0.0,0.185,0.851,-3.602,0.0852,121.017,7,4
160,3o9kpgkIcffx0iSwxhuNI2,Numb Little Bug,Numb Little Bug,Em Beihold,2022-01-28,67,169237,0.742,0.327,0.527,0.0,0.25,0.638,-6.892,0.0769,84.974,8,4
161,1c8gk2PeTE04A1pIDH9YMk,Rolling in the Deep,21,Adele,2011-01-24,77,228093,0.73,0.138,0.769,0.0,0.0473,0.507,-5.114,0.0298,104.948,8,4
162,6xlOnm5MITIKtixzJW8R0j,DARKSIDE,Wars In A Wonderland,Neoni,2021-08-20,73,168000,0.533,0.31,0.714,1.58e-06,0.0869,0.454,-6.472,0.0608,165.037,7,3
163,3MoV1UsAJmz64LHqyiRMp0,Say My Name,7,David Guetta,2018-09-14,53,198946,0.703,0.137,0.66,0.0,0.192,0.79,-5.119,0.123,95.031,10,4
164,6bTbMMEShyGyrcuIwtBlpA,Living Hell,Dolls EP,Bella Poarch,2022-08-12,59,174002,0.729,0.598,0.551,0.0,0.176,0.312,-6.935,0.056,124.044,0,4
165,7uUahoeqGNRMbpdeiLj1rS,Panic Room,Panic Room,Au/Ra,2018-02-09,67,237772,0.495,0.152,0.426,5.65e-06,0.099,0.0636,-9.434,0.0736,97.91,8,4
166,58HvfVOeJY7lUuCqF0m3ly,MIDDLE OF THE NIGHT,MIDDLE OF THE NIGHT,Elley Duhé,2020-01-10,75,184447,0.41,0.0228,0.611,0.0,0.116,0.0899,-8.271,0.0467,185.727,4,3
167,0yLdNVWF3Srea0uzk55zFn,Flowers,Flowers,Miley Cyrus,2023-01-13,25,200454,0.707,0.0632,0.681,5.15e-06,0.0322,0.646,-4.325,0.0668,117.999,0,4
168,4dh34dyav8M5jCN3yidn8Z,Big Weenie,Encore (Deluxe Version),Eminem,2004-11-12,62,266933,0.622,0.242,0.539,0.0,0.107,0.315,-4.331,0.502,173.662,1,4
169,1KixkQVDUHggZMU9dUobgm,My Head & My Heart,Heaven & Hell,Ava Max,2020-09-18,70,174760,0.614,0.0697,0.934,0.0,0.121,0.436,-3.709,0.07,116.001,9,4
170,6zBqlhWjEhNyH4Z8eUDzMT,Twinkle Twinkle,Twinkle Twinkle,Leah Kate,2022-06-24,0,156937,0.571,0.0151,0.854,0.0,0.251,0.6,-4.753,0.125,160.035,7,4
171,2tGvwE8GcFKwNdAXMnlbfl,happier,SOUR,Olivia Rodrigo,2021-05-21,82,175933,0.395,0.765,0.443,9.67e-06,0.0839,0.338,-9.72,0.133,168.924,6,3
172,42ydLwx4i5V49RXHOozJZq,Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,2016-03-11,68,230226,0.319,0.0285,0.739,0.0,0.111,0.449,-5.74,0.272,194.169,0,4
173,3XF5xLJHOQQRbWya6hBp7d,you should see me in a crown,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Billie Eilish,2019-03-29,76,180952,0.678,0.462,0.533,0.219,0.139,0.323,-10.485,0.186,150.455,4,4
174,04aAxqtGp5pv12UXAg4pkq,Centuries,American Beauty/American Psycho,Fall Out Boy,2015-01-16,79,228360,0.393,0.00359,0.858,0.0,0.102,0.56,-2.868,0.0729,176.042,4,4
175,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,One Of The Boys,Katy Perry,2008-06-17,70,220226,0.706,7.73e-05,0.842,0.0,0.0688,0.861,-3.956,0.0417,132.032,7,4
176,1Xi84slp6FryDSCbzq4UCD,Arcade,Arcade,Duncan Laurence,2019-03-07,73,183624,0.459,0.817,0.331,0.00104,0.135,0.271,-12.603,0.0421,72.023,9,3
177,4TgyIbBZCW0UIwS8eua06z,Hate You,Hate You,Jordi,2022-11-18,51,176540,0.636,0.762,0.473,3.82e-06,0.152,0.399,-8.311,0.0389,87.034,0,4
178,3S8jK1mGzQi24ilFb45DAZ,Lonely (with benny blanco),Justice,Justin Bieber,2021-03-19,74,149189,0.619,0.9,0.241,0.0,0.116,0.0719,-7.102,0.046,79.461,11,4
179,3udCid1W2whR6CQrVpsKUh,Cinderella Snapped,Cinderella Snapped,Jax,2023-03-03,53,173103,0.752,0.0193,0.522,0.0,0.105,0.65,-5.993,0.0507,139.936,1,3
180,5MAK1nd8R6PWnle1Q1WJvh,I See Red,I See Red,Everybody Loves an Outlaw,2018-10-31,72,230613,0.509,0.00713,0.448,0.0137,0.244,0.221,-7.552,0.0357,156.909,4,3
181,2Ggr9IfS70wYQacW8nZKPG,labour,labour,Paris Paloma,2023-03-23,71,237744,0.65,0.396,0.574,0.000112,0.354,0.441,-10.3,0.101,83.963,11,4
182,1zu2GKHPJIsUu80SUJX4H4,Devil Doesn’t Bargain,(Un)Commentary,Alec Benjamin,2022-04-15,69,163613,0.448,0.577,0.606,0.0,0.217,0.483,-4.565,0.0609,121.15,3,4
183,3u1FiuSpfsgVnekEMXgMwJ,"Tag, You're It",Cry Baby (Deluxe Edition),Melanie Martinez,2015-08-14,72,189026,0.559,0.24,0.835,0.019,0.185,0.382,-5.555,0.0424,114.908,5,4
184,1P17dC1amhFzptugyAO7Il,Look What You Made Me Do,reputation,Taylor Swift,2017-11-10,79,211853,0.766,0.204,0.709,1.41e-05,0.126,0.506,-6.471,0.123,128.07,9,4
185,0aU73DSJXOwjzMakUhlL9t,Just a Friend,Just a Friend,Jordi,2023-08-25,50,141147,0.785,0.0499,0.653,0.0,0.0899,0.589,-6.464,0.199,89.99,2,4
186,6yARPLK0PV4heEyh7pVMGz,Part Of Me,Teenage Dream: The Complete Confection,Katy Perry,2012-01-01,70,216160,0.666,0.000348,0.922,0.0,0.0867,0.758,-4.645,0.0352,130.007,5,4
187,04ZTP5KsCypmtCmQg5tH9R,I'm a Mess,Expectations,Bebe Rexha,2018-06-22,68,195519,0.63,0.00281,0.694,0.0,0.0719,0.216,-6.257,0.0253,97.005,11,4
188,2qxmye6gAegTMjLKEBoR3d,Let Me Down Slowly,Narrated For You,Alec Benjamin,2018-11-16,83,169353,0.652,0.74,0.557,0.0,0.124,0.483,-5.714,0.0318,150.073,1,4
189,3k79jB4aGmMDUQzEwa46Rz,vampire,vampire,Olivia Rodrigo,2023-06-30,16,219724,0.484,0.148,0.53,0.0,0.283,0.319,-5.82,0.054,136.874,5,4
190,6cPh0IceWYeMEeYmbSgIMG,Pretty Distraction,Pretty Distraction,SkyDxddy,2023-09-08,54,175813,0.468,0.113,0.45,0.0,0.089,0.448,-7.981,0.0322,172.038,6,3
191,2IGMVunIBsBLtEQyoI1Mu7,Paint The Town Red,Paint The Town Red,Doja Cat,2023-08-04,79,231750,0.868,0.269,0.538,3.34e-06,0.0901,0.732,-8.603,0.174,99.968,5,4
192,2gyxAWHebV7xPYVxqoi86f,get him back!,GUTS,Olivia Rodrigo,2023-09-08,76,211141,0.553,0.0143,0.847,0.0,0.561,0.733,-5.736,0.187,162.024,5,4
193,4kkeuVl6gF3RMqE4Nn5W3E,E.T.,Teenage Dream,Katy Perry,2010-01-01,64,206373,0.603,0.0178,0.863,0.0,0.389,0.731,-5.423,0.0773,150.054,5,4
194,0XqQxKtAdYbOC8OVIjWLZD,Dancing With The Devil,Dancing With The Devil…The Art of Starting Over,Demi Lovato,2021-04-02,47,243992,0.413,0.273,0.64,0.0,0.11,0.149,-5.811,0.0427,75.245,8,4
195,0pXUVMtPaFDghiBgDs6U1f,My Problem,My Problem,Jordi,2023-10-27,48,146932,0.798,0.243,0.583,0.0,0.151,0.737,-5.547,0.0989,74.476,0,4
196,3QSjVPObHxuAJc3E5nrjRn,VILLAIN,ALL OUT,K/DA,2020-11-06,68,199125,0.653,0.0232,0.634,0.0,0.0908,0.306,-5.875,0.0391,160.013,5,4
197,63mdJr3NMY3wReOkNE6c6W,People You Know,Rare,Selena Gomez,2020-01-10,73,194900,0.695,0.0881,0.62,5.43e-05,0.111,0.619,-8.082,0.0521,150.032,8,4
198,6dgUya35uo964z7GZXM07g,Nonsense,emails i can't send,Sabrina Carpenter,2022-07-15,87,163648,0.74,0.0268,0.697,0.0,0.224,0.732,-4.912,0.034,138.992,8,4
199,7aonAWn0J0AJ47ZU9WHCXC,INFERNO,INFERNO,Sub Urban,2021-08-13,59,133133,0.82,0.0766,0.611,2.5e-05,0.0684,0.637,-5.02,0.122,127.883,9,4
200,7gvd8xj4QgPqbQSsn5pV7d,Sorry Not Sorry,Tell Me You Love Me (Deluxe),Demi Lovato,2017-09-29,1,203760,0.705,0.0237,0.64,0.0,0.262,0.887,-6.928,0.225,144.077,11,4
201,1EQFOouqdKYdpbNoOHRVO2,abcdefu (angrier),abcdefu (angrier),GAYLE,2021-09-24,62,159836,0.671,0.0658,0.599,0.0,0.101,0.448,-6.18,0.0405,121.849,4,3
202,50yHVBbU6M4iIfqBI1bxWx,Rumour Has It,21,Adele,2011-01-19,0,223266,0.612,0.617,0.748,0.0,0.167,0.574,-5.014,0.0445,120.052,0,4
203,32BeYxKPrig1LefHsC0Xuo,Happier Than Ever - Edit,Happier Than Ever (Edit),Billie Eilish,2021-07-28,69,151444,0.334,0.0468,0.599,0.000392,0.205,0.127,-5.742,0.0365,161.74,0,3
204,6SRsiMl7w1USE4mFqrOhHC,brutal,SOUR,Olivia Rodrigo,2021-05-21,76,143746,0.672,0.0311,0.526,1.37e-06,0.28,0.28,-6.446,0.0599,123.999,4,4
205,6PERP62TejQjgHu81OHxgM,good 4 u,good 4 u,Olivia Rodrigo,2021-05-14,17,178147,0.556,0.3,0.661,0.0,0.101,0.668,-5.052,0.204,168.56,6,4
206,0VwNdo84DaVYLIkbVO86ND,We Are Never Ever Getting Back Together,Red (Big Machine Radio Release Special),Taylor Swift,2012-10-22,69,193146,0.628,0.00957,0.676,2.65e-05,0.121,0.75,-5.911,0.0916,85.984,7,4
207,6nhvIZeu7g6OsDCLj1DKLl,Tell Me Something I Don't Know,Kiss & Tell,Selena Gomez & The Scene,2009-01-01,51,175333,0.71,0.14,0.935,0.0,0.0593,0.914,-3.339,0.193,145.063,7,4
208,6zegtH6XXd2PDPLvy1Y0n2,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),Charlie's Angels (Original Motion Picture Soundtrack),Various Artists,2019-11-01,67,190066,0.644,0.00243,0.755,8.55e-06,0.0859,0.351,-5.325,0.0449,102.854,1,4
209,0hPuF2Z5fZjnuwYPvIdPC1,Really Don't Care,Demi,Demi Lovato,2013-01-01,0,201600,0.703,0.111,0.733,0.0,0.119,0.82,-3.598,0.0852,121.008,7,4
210,76cy1WJvNGJTj78UqeA5zr,IDGAF,Dua Lipa (Deluxe),Dua Lipa,2017-06-02,77,217946,0.836,0.0403,0.544,0.0,0.0824,0.51,-5.975,0.0943,97.028,7,4
211,1pwo8l3Ko7idwaz4LVUEC4,Shout Out to My Ex,Glory Days: The Platinum Edition,Little Mix,2017-11-24,0,246240,0.773,0.0239,0.747,8.23e-06,0.11,0.8,-4.061,0.0889,126.014,5,4
212,0NTMtAO2BV4tnGvw9EgBVq,Bitch Better Have My Money,Bitch Better Have My Money,Rihanna,2015-03-26,73,219305,0.781,0.0509,0.728,1.94e-06,0.257,0.395,-4.981,0.0621,102.99,1,4
213,6ZANrVuAMp2rpjhfbOuJly,Same Old Love,Revival (Deluxe),Selena Gomez,2015-10-09,68,229080,0.672,0.0223,0.593,0.0,0.214,0.438,-4.01,0.0304,98.02,11,4
214,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Bad Blood,Taylor Swift,2015-05-17,64,200106,0.654,0.0294,0.655,0.0,0.139,0.221,-7.388,0.106,170.16,11,4
215,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,One Of The Boys,Katy Perry,2008-06-17,69,179640,0.702,0.00226,0.76,0.0,0.132,0.696,-3.174,0.0684,129.996,5,4
216,15og0pCEcTFWEXOFKdcJlU,Hate Me,Brightest Blue,Ellie Goulding,2020-07-16,72,188066,0.64,0.0875,0.789,0.0,0.147,0.762,-4.891,0.0644,75.018,8,4
217,3e9HZxeyfWwjeyPAMmWSSQ,"thank u, next","thank u, next",Ariana Grande,2019-02-08,78,207320,0.72,0.227,0.654,0.0,0.101,0.411,-5.634,0.0647,106.976,1,4
218,4XE98WRGbBGRZ7jQ9wIwFt,Fuck You,"It's Not Me, It's You (Special Edition)",Lily Allen,2008-12-02,59,219893,0.775,0.0271,0.904,0.000303,0.06,0.84,-4.08,0.0437,130.009,1,4
219,0ErK6K0kYr0Ow2RkPMhmMs,Shout Out to My Ex,Glory Days (Expanded Edition),Little Mix,2016-11-18,70,246240,0.773,0.0242,0.747,8.99e-06,0.109,0.801,-4.061,0.0885,126.014,5,4
220,2sEk5R8ErGIFxbZ7rX6S2S,How to Be a Heartbreaker,Electra Heart (Deluxe),MARINA,2012-04-27,67,221493,0.69,0.0142,0.897,0.0,0.108,0.849,-4.696,0.0506,140.05,11,4
221,1R0a2iXumgCiFb7HEZ7gUE,Don’t Blame Me,reputation,Taylor Swift,2017-11-10,83,236413,0.615,0.106,0.534,1.76e-05,0.0607,0.193,-6.719,0.0386,135.917,9,4
222,5WHTFyqSii0lmT9R21abT8,Don't Call Me Up,Ivy To Roses (Mixtape),Mabel,2019-01-18,71,178480,0.674,0.296,0.881,3.01e-06,0.0793,0.234,-2.853,0.147,98.994,9,4
223,76Tuo484SLohJakHLnGI3B,Sweet Melody,Confetti,Little Mix,2020-11-06,59,213693,0.448,0.0739,0.824,0.0,0.113,0.419,-4.249,0.057,119.965,5,4
224,6UtHBJDGixsNioxZkzNTdJ,Sociopath,Sociopath,Olivia O'Brien,2021-04-09,0,153500,0.719,0.0185,0.698,0.0,0.0426,0.292,-6.297,0.245,132.914,7,4
225,5vTPxzm4h2bY9rYyVrGEU5,Really Don't Care,Demi,Demi Lovato,2013-01-01,68,201600,0.706,0.123,0.728,0.0,0.185,0.851,-3.602,0.0852,121.017,7,4
226,017PF4Q3l4DBUiWoXk4OWT,Break My Heart,Future Nostalgia,Dua Lipa,2020-03-27,74,221820,0.73,0.167,0.729,1.39e-06,0.349,0.467,-3.434,0.0884,113.011,4,4
227,1u8c2t2Cy7UBoG4ArRcF5g,Blank Space,1989 (Deluxe),Taylor Swift,2014-01-01,79,231826,0.76,0.103,0.703,0.0,0.0913,0.57,-5.412,0.054,95.997,5,4
228,6LOZws7T3jqZz78unPgFF9,Dead To Me,Isolation,Kali Uchis,2018-04-06,73,199505,0.675,0.432,0.761,0.0,0.102,0.428,-4.469,0.0466,119.001,4,4
229,3h3pOvw6hjOvZxRUseB7h9,i wanna be your girlfriend,i wanna be your girlfriend,girl in red,2018-03-02,1,204990,0.54,0.0217,0.381,0.000687,0.305,0.343,-14.323,0.0347,155.882,7,4
230,043dDJ9u0PQ3ooAXMgcwOe,MOOO!,Amala (Deluxe Version),Doja Cat,2019-03-01,56,285053,0.869,0.517,0.532,0.0,0.103,0.509,-7.186,0.23,89.004,7,4
231,7FGIEAVXfegxngH9Jg6VwA,What A Shame,What A Shame,Leyla Blue,2020-12-09,59,177200,0.699,0.315,0.463,0.0,0.0803,0.565,-7.828,0.475,143.99,0,4
232,12KUFSHFgT0XCoiSlvdQi4,Break Free,My Everything (Deluxe),Ariana Grande,2014-08-22,75,214840,0.686,0.00637,0.702,4.46e-05,0.204,0.29,-5.325,0.0455,129.948,7,4
233,4svZDCRz4cJoneBpjpx8DJ,I Did Something Bad,reputation,Taylor Swift,2017-11-10,74,238253,0.696,0.0679,0.602,2.11e-05,0.0696,0.305,-6.156,0.159,82.989,0,4
234,6EMWT7sZBvG0oxdh9KXbb4,Juice,Cuz I Love You (Deluxe),Lizzo,2019-05-03,32,195144,0.767,0.00611,0.889,0.0,0.402,0.843,-2.988,0.0963,119.93,7,4
235,3DXXKDbbZKyAZfNb96ST3q,Confident,Confident,Demi Lovato,2015-01-01,69,205745,0.594,0.00188,0.749,0.000139,0.0869,0.344,-6.251,0.0677,130.064,3,4
236,3l3KNYbuDBpM9YBo878utU,Care Less More,Was It Even Real?,Olivia O'Brien,2019-04-26,35,176480,0.746,0.621,0.408,0.0,0.125,0.745,-8.307,0.277,128.165,5,4
237,7ySUcLPVX7KudhnmNcgY2D,S&M,Loud (Japan Version),Rihanna,2010-01-01,81,243600,0.769,0.0105,0.685,0.000124,0.0887,0.836,-5.019,0.041,127.977,1,4
238,35PLIvgitn0IviuJJr4jlK,Liar - Single Version,Liar,Davina Michelle,2020-11-20,32,241026,0.473,0.0757,0.546,0.0,0.139,0.147,-7.519,0.0373,74.964,3,4
239,3W3KtDwAIg3mAruSpnfG3Q,Fancy,The New Classic (Deluxe Version),Iggy Azalea,2014-01-01,68,199938,0.912,0.0904,0.716,0.0,0.0491,0.377,-4.141,0.0698,94.981,10,4
